## Sky Sources names
#
# Stellarium Web Engine - Copyright (c) 2022 - Stellarium Labs SRL
#
# This program is licensed under the terms of the GNU AGPL v3, or
# alternatively under a commercial license.
#
# The terms of the AGPL v3 license can be found in the main directory of this
# repository.
#
# List of all known sky source names, excluding the ones related
# to a specific sky culture. I.e. this is the international names,
# spelled in english. Translations in other languages is done in
# separate documents.
#
# Each line link a common name to its main object ID.
# The format is a list of values separated by a |
# When an object has several names, they are listed each on a separated line
# by order of importance
#
# References for the names are listed in the sources column. Details for all
# references can be found in the common_names_refs.tab
##
### planet ###
# id            |english   |wikipedia_title  |model  |sources|notes                      |
# ------------- | -------- | --------------- | ----- | ----- | ------------------------- |
PGC 60379              |Sacred Mushroom                     |               |dso   |SIMBAD                                                |     
PGC 62946              |The Bird                            |               |dso   |SIMBAD                                                |     
PGC 63287              |Sagittarius Dwarf Galaxy            |               |dso   |NED                                                   |     
PGC 63287              |Kowal's Object                      |               |dso   |NED                                                   |     
PGC 63932              |Cygnus A                            |               |dso   |NED,SIMBAD                                            |     
PGC 64180              |McLeish's Object                    |               |dso   |NED,SIMBAD                                            |     
PGC 65367              |Aquarius Dwarf Galaxy               |               |dso   |NED,DSNI                                              |     
PGC 66669              |Shapley-Ames 6                      |               |dso   |NED                                                   |     
PGC 69519              |Tucana Dwarf Galaxy                 |               |dso   |                                                      |     
PGC 71938              |Barbon's Galaxy                     |               |dso   |NED,DSNI                                              |     
PGC 73957              |Minkowski's Object                  |               |dso   |NED,SIMBAD                                            |     
PGC 84913              |Superantennae Galaxy                |               |dso   |NED                                                   |     
PGC 86622              |Malin II                            |               |dso   |                                                      |     
PGC 88608              |Sextans Dwarf Spheroidal Galaxy     |               |dso   |                                                      |     
PGC 90170              |Padova 3                            |               |dso   |SIMBAD                                                |     
PGC 95597              |Mailyan 16                          |               |dso   |WSG                                                   |     
PGC 96512              |Padova 2                            |               |dso   |SIMBAD                                                |     
PGC 100169             |Cassiopeia 1                        |               |dso   |SIMBAD,WSG                                            |     
PGC 100170             |Cassiopeia 2                        |               |dso   |SIMBAD                                                |     
PGC 100170             |Dwingeloo I                         |               |dso   |WSG                                                   |     
PGC 119230             |Speca Galaxy                        |               |dso   |SIMBAD                                                |     
PGC 139073             |M81 Dwarf A                         |               |dso   |SIMBAD                                                |     
PGC 139235             |Sextans Ring                        |               |dso   |                                                      |     
PGC 139235             |Ring Galaxy in Sextans              |               |dso   |                                                      |     
PGC 166082             |Camelopardalis A                    |               |dso   |WSG                                                   |     
PGC 166084             |Camelopardalis B                    |               |dso   |WSG                                                   |     
PGC 2807155            |Cassiopeia Dwarf Spheroidal Galaxy  |               |dso   |SIMBAD                                                |     
PGC 2807155            |Andromeda VII                       |               |dso   |SIMBAD                                                |     
PGC 2807158            |Pegasus Dwarf Spheroidal Galaxy     |               |dso   |                                                      |     
PGC 2807158            |Pegasus II                          |               |dso   |                                                      |     
PGC 2807158            |Andromeda VI                        |               |dso   |                                                      |     
PGC 3097690            |Cepheus I                           |               |dso   |                                                      |     
PGC 3097691            |Cetus Dwarf Galaxy                  |               |dso   |SIMBAD                                                |     
SH 2-3                 |Green Ring Nebula                   |               |dso   |                                                      |     
SH 2-8                 |Bear Claw Nebula                    |               |dso   |                                                      |     
SH 2-82                |Little Cocoon Nebula                |               |dso   |                                                      |     
SH 2-101               |Cygnus Star Cloud                   |               |dso   |                                                      |     
SH 2-101               |Tulip Nebula                        |               |dso   |                                                      |     
SH 2-103               |Veil Nebula                         |               |dso   |WK                                                    |     
SH 2-103               |Cygnus Loop                         |               |dso   |SIMBAD                                                |     
SH 2-106               |Celestial Snow Angel                |               |dso   |WP                                                    |     
SH 2-108               |Sadr Region                         |               |dso   |                                                      |     
SH 2-114               |Flying Dragon Nebula                |               |dso   |WK                                                    |     
SH 2-129               |Flying Bat Nebula                   |               |dso   |APOD14                                                |     
SH 2-132               |Lion Nebula                         |               |dso   |ABIN                                                  |     
SH 2-157               |Lobster Claw Nebula                 |               |dso   |WK                                                    |     
SH 2-157               |Californietto Nebula                |               |dso   |DSW                                                   |     
SH 2-188               |Dolphin Nebula                      |               |dso   |                                                      |     
SH 2-191               |Maffei 1                            |               |dso   |NED                                                   |     
SH 2-191               |Maffei I                            |               |dso   |WSG                                                   |     
SH 2-197               |Maffei 2                            |               |dso   |NED                                                   |     
SH 2-197               |Maffei II                           |               |dso   |WSG                                                   |     
SH 2-240               |Spaghetti Nebula                    |               |dso   |WP                                                    |     
SH 2-240               |Simeis 147                          |               |dso   |WP,PSA                                                |     
SH 2-261               |Lower's Nebula                      |               |dso   |PSA,SIMBAD                                            |     
SH 2-264               |λ Ori Molecular Ring                |               |dso   |SIMBAD                                                |     
SH 2-264               |Angelfish Nebula                    |               |dso   |                                                      |     
SH 2-264               |Orion's Head Nebula                 |               |dso   |                                                      |     
SH 2-264               |North Orion Bubble                  |               |dso   |                                                      |     
SH 2-274               |Medusa Nebula                       |               |dso   |DSW,PSA,DN,ST4,SIMBAD                                 |
SH 2-276               |Barnard's Loop                      |               |dso   |WK,DWH,SD,SIMBAD                                      |     
SH 2-276               |Barnard's Arc                       |               |dso   |SIMBAD                                                |     
SH 2-296               |Seagull's wings                     |               |dso   |DSW                                                   |     
SH 2-302               |Snowman Nebula                      |               |dso   |                                                      |     
SNR G039.7-02.0        |Manatee Nebula                      |               |dso   |WP                                                    |     
SNR G111.7-02.1        |Cassiopeia A                        |               |dso   |WP                                                    |     
SNR G206.5-16.4        |Orion B                             |               |dso   |                                                      |     
SNR G260.4-03.4        |Puppis A                            |               |dso   |WP                                                    |     
SNR G266.2-01.2        |Vela Junior                         |               |dso   |WP                                                    |     
SNR G343.0-06.0        |Dragon's Heart Nebula               |               |dso   |APOD4                                                 |     
TGU H1875              |Dark Doodad Nebula                  |               |dso   |WK,PSA,DN                                             |     
TYC 3343-1571-1        |Second Closest Planetary            |               |dso   |                                                      |     
UGC 3697               |Integral Sign Galaxy                |               |dso   |NED,SIMBAD,WSG                                        |     
UGC 4203               |Phoenix Galaxy                      |               |dso   |NED                                                   |     
UGC 4841               |Holmberg III                        |               |dso   |WSG                                                   |     
UGC 5139               |Holmberg I                          |               |dso   |WSG                                                   |     
UGC 5336               |Holmberg IX                         |               |dso   |WSG                                                   |     
UGC 5364               |Leo A                               |               |dso   |NED,SIMBAD                                            |     
UGC 5364               |Leo III                             |               |dso   |NED,SIMBAD                                            |     
UGC 5364               |Leo Dwarf Irregular Galaxy          |               |dso   |SIMBAD                                                |     
UGC 5373               |Sextans B                           |               |dso   |SIMBAD                                                |     
UGC 5423               |M81 Dwarf B                         |               |dso   |SIMBAD                                                |     
UGC 5439               |Sextans C                           |               |dso   |NED,SIMBAD                                            |     
UGC 5470               |Regulus Dwarf Galaxy                |               |dso   |NED,SIMBAD                                            |     
UGC 5470               |Leo I                               |               |dso   |NED,SIMBAD,DWH                                        |     
UGC 5470               |Harrington-Wilson #1                |               |dso   |NED                                                   |     
UGC 5829               |Spider Galaxy                       |               |dso   |SIMBAD                                                |     
UGC 6046               |Ant Galaxy                          |               |dso   |SIMBAD                                                |     
UGC 6132               |Markarian 421                       |               |dso   |                                                      |     
UGC 6253               |Leo II Dwarf Galaxy                 |               |dso   |NED,SIMBAD,DWH                                        |     
UGC 6253               |Leo B                               |               |dso   |NED,SIMBAD                                            |     
UGC 6253               |Harrington-Wilson #2                |               |dso   |NED                                                   |     
UGC 6345               |A Flying Bird                       |               |dso   |SIMBAD                                                |     
UGC 6955               |Zwicky #2                           |               |dso   |NED                                                   |     
UGC 7739               |Holmberg VII                        |               |dso   |WSG                                                   |     
UGC 8041               |Shapley-Ames 4                      |               |dso   |NED                                                   |     
UGC 8058               |Markarian 231                       |               |dso   |                                                      |     
UGC 8091               |Imprint of a Foot Galaxy            |               |dso   |NED                                                   |     
UGC 8303               |Holmberg VIII                       |               |dso   |WSG                                                   |     
UGC 8658               |Holmberg V                          |               |dso   |WSG                                                   |     
UGC 8837               |Holmberg IV                         |               |dso   |WSG                                                   |     
UGC 9749               |Ursa Minor Dwarf Galaxy             |               |dso   |NED                                                   |     
UGC 9792               |Serpens Dwarf Galaxy                |               |dso   |NED                                                   |     
UGC 10822              |Draco Dwarf Galaxy                  |               |dso   |NED,SIMBAD                                            |     
UGC 12613              |Pegasus Dwarf Irregular Galaxy      |               |dso   |NED                                                   |     
USGC U778              |Zwicky's Triplet                    |               |dso   |NED,SIMBAD                                            |     
V* BW Tau              |BW Tauri                            |               |dso   |                                                      |     
V* V2027 Cyg           |Methuselah Nebula                   |               |dso   |APOD19                                                |     
VV 786                 |Lemon Galaxy                        |               |dso   |SIMBAD                                                |     
W 80                   |Pelican Nebula                      |               |dso   |WK,SIMBAD,DSW,DWH,PSA,CC                              |     
#
### minor_planet ###
# id                        |english          |wikipedia_title       |model       |sources|notes                            |
# ------------------------- | --------------- | -------------------- | ---------- | ----- | ------------------------------- |
MPC (1) Ceres               |Ceres            |Ceres_(dwarf_planet)  |minor_planet|WP     |Asteroid (1) Ceres               
MPC (2) Pallas              |Pallas           |2_Pallas              |minor_planet|WP     |Asteroid (2) Pallas              
MPC (3) Juno                |Juno             |3_Juno                |minor_planet|WP     |Asteroid (3) Juno                
MPC (4) Vesta               |Vesta            |4_Vesta               |minor_planet|WP     |Asteroid (4) Vesta               
MPC (5) Astraea             |Astraea          |5_Astraea             |minor_planet|WP     |Asteroid (5) Astraea             
MPC (6) Hebe                |Hebe             |6_Hebe                |minor_planet|WP     |Asteroid (6) Hebe
MPC (7) Iris                |Iris             |7_Iris                |minor_planet|WP     |Asteroid (7) Iris                
MPC (8) Flora               |Flora            |8_Flora               |minor_planet|WP     |Asteroid (8) Flora               
MPC (9) Metis               |Metis            |9_Metis               |minor_planet|WP     |Asteroid (9) Metis               
MPC (10) Hygiea             |Hygiea           |10_Hygiea             |minor_planet|WP     |Asteroid (10) Hygiea             
MPC (11) Parthenope         |Parthenope       |11_Parthenope         |minor_planet|WP     |Asteroid (11) Parthenope         
MPC (13) Egeria             |Egeria           |13_Egeria             |minor_planet|WP     |Asteroid (13) Egeria             
MPC (15) Eunomia            |Eunomia          |15_Eunomia            |minor_planet|WP     |Asteroid (15) Eunomia            
MPC (16) Psyche             |Psyche           |16_Psyche             |minor_planet|WP     |Asteroid (16) Psyche             
MPC (18) Melpomene          |Melpomene        |18_Melpomene          |minor_planet|WP     |Asteroid (18) Melpomene          
MPC (19) Fortuna            |Fortuna          |19_Fortuna            |minor_planet|WP     |Asteroid (19) Fortuna            
MPC (20) Massalia           |Massalia         |20_Massalia           |minor_planet|WP     |Asteroid (20) Massalia           
MPC (21) Lutetia            |Lutetia          |21_Lutetia            |minor_planet|WP     |Asteroid (21) Lutetia            
MPC (29) Amphitrite         |Amphitrite       |29_Amphitrite         |minor_planet|WP     |Asteroid (29) Amphitrite         
MPC (31) Euphrosyne         |Euphrosyne       |31_Euphrosyne         |minor_planet|WP     |Asteroid (31) Euphrosyne         
MPC (41) Daphne             |Daphne           |41_Daphne             |minor_planet|WP     |Asteroid (41) Daphne             
MPC (45) Eugenia            |Eugenia          |45_Eugenia            |minor_planet|WP     |Asteroid (45) Eugenia            
MPC (48) Doris              |Doris            |48_Doris              |minor_planet|WP     |Asteroid (48) Doris              
MPC (52) Europa             |Europa           |52_Europa             |minor_planet|WP     |Asteroid (52) Europa             
MPC (55) Pandora            |Pandora          |55_Pandora            |minor_planet|WP     |Asteroid (55) Pandora            
MPC (65) Cybele             |Cybele           |65_Cybele             |minor_planet|WP     |Asteroid (65) Cybele             
MPC (74) Galatea            |Galatea          |74_Galatea            |minor_planet|WP     |Asteroid (74) Galatea            
MPC (87) Sylvia             |Sylvia           |87_Sylvia             |minor_planet|WP     |Asteroid (87) Sylvia             
MPC (88) Thisbe             |Thisbe           |88_Thisbe             |minor_planet|WP     |Asteroid (88) Thisbe             
MPC (90) Antiope            |Antiope          |90_Antiope            |minor_planet|WP     |Asteroid (90) Antiope            
MPC (92) Undina             |Undina           |92_Undina             |minor_planet|WP     |Asteroid (92) Undina             
MPC (94) Aurora             |Aurora           |94_Aurora             |minor_planet|WP     |Asteroid (94) Aurora             
MPC (106) Dione             |Dione            |106_Dione             |minor_planet|WP     |Asteroid (106) Dione             
MPC (107) Camilla           |Camilla          |107_Camilla           |minor_planet|WP     |Asteroid (107) Camilla           
MPC (171) Ophelia           |Ophelia          |171_Ophelia           |minor_planet|WP     |Asteroid (171) Ophelia           
MPC (192) Nausikaa          |Nausikaa         |192_Nausikaa          |minor_planet|WP     |Asteroid (192) Nausikaa          
MPC (216) Kleopatra         |Kleopatra        |216_Kleopatra         |minor_planet|WP     |Asteroid (216) Kleopatra         
MPC (218) Bianca            |Bianca           |218_Bianca            |minor_planet|WP     |Asteroid (218) Bianca            
MPC (243) Ida               |Ida              |243_Ida               |minor_planet|WP     |Asteroid (243) Ida               
MPC (253) Mathilde          |Mathilde         |253_Mathilde          |minor_planet|WP     |Asteroid (253) Mathilde          
MPC (279) Thule             |Thule            |279_Thule             |minor_planet|WP     |Asteroid (279) Thule             
MPC (288) Glauke            |Glauke           |288_Glauke            |minor_planet|WP     |Asteroid (288) Glauke            
MPC (323) Brucia            |Brucia           |323_Brucia            |minor_planet|WP     |Asteroid (323) Brucia            
MPC (324) Bamberga          |Bamberga         |324_Bamberga          |minor_planet|WP     |Asteroid (324) Bamberga          
MPC (375) Ursula            |Ursula           |375_Ursula            |minor_planet|WP     |Asteroid (375) Ursula            
MPC (423) Diotima           |Diotima          |423_Diotima           |minor_planet|WP     |Asteroid (423) Diotima           
MPC (433) Eros              |Eros             |433_Eros              |minor_planet|WP     |Asteroid (433) Eros              
MPC (451) Patientia         |Patientia        |451_Patientia         |minor_planet|WP     |Asteroid (451) Patientia         
MPC (490) Veritas           |Veritas          |490_Veritas           |minor_planet|WP     |Asteroid (490) Veritas           
MPC (511) Davida            |Davida           |511_Davida            |minor_planet|WP     |Asteroid (511) Davida            
MPC (532) Herculina         |Herculina        |532_Herculina         |minor_planet|WP     |Asteroid (532) Herculina         
MPC (588) Achilles          |Achilles         |588_Achilles          |minor_planet|WP     |Asteroid (588) Achilles          
MPC (593) Titania           |Titania          |593_Titania           |minor_planet|WP     |Asteroid (593) Titania           
MPC (624) Hektor            |Hektor           |624_Hektor            |minor_planet|WP     |Asteroid (624) Hektor            
MPC (666) Desdemona         |Desdemona        |666_Desdemona         |minor_planet|WP     |Asteroid (666) Desdemona         
MPC (704) Interamnia        |Interamnia       |704_Interamnia        |minor_planet|WP     |Asteroid (704) Interamnia        
MPC (719) Albert            |Albert           |719_Albert            |minor_planet|WP     |Asteroid (719) Albert            
MPC (846) Lipperta          |Lipperta         |846_Lipperta          |minor_planet|WP     |Asteroid (846) Lipperta          
MPC (849) Ara               |Ara              |849_Ara               |minor_planet|WP     |Asteroid (849) Ara               
MPC (912) Maritima          |Maritima         |912_Maritima          |minor_planet|WP     |Asteroid (912) Maritima          
MPC (944) Hidalgo           |Hidalgo          |944_Hidalgo           |minor_planet|WP     |Asteroid (944) Hidalgo           
MPC (951) Gaspra            |Gaspra           |951_Gaspra            |minor_planet|WP     |Asteroid (951) Gaspra            
MPC (1036) Ganymed          |Ganymed          |1036_Ganymed          |minor_planet|WP     |Asteroid (1036) Ganymed          
MPC (1125) China            |China            |1125_China            |minor_planet|WP     |Asteroid (1125) China            
MPC (1162) Larissa          |Larissa          |1162_Larissa          |minor_planet|WP     |Asteroid (1162) Larissa          
MPC (1221) Amor             |Amor             |1221_Amor             |minor_planet|WP     |Asteroid (1221) Amor             
MPC (1235) Schorria         |Schorria         |1235_Schorria         |minor_planet|WP     |Asteroid (1235) Schorria         
MPC (1373) Cincinnati       |Cincinnati       |1373_Cincinnati       |minor_planet|WP     |Asteroid (1373) Cincinnati       
MPC (1566) Icarus           |Icarus           |1566_Icarus           |minor_planet|WP     |Asteroid (1566) Icarus           
MPC (1580) Betulia          |Betulia          |1580_Betulia          |minor_planet|WP     |Asteroid (1580) Betulia          
MPC (1620) Geographos       |Geographos       |1620_Geographos       |minor_planet|WP     |Asteroid (1620) Geographos       
MPC (1685) Toro             |Toro             |1685_Toro             |minor_planet|WP     |Asteroid (1685) Toro             
MPC (1809) Prometheus       |Prometheus       |1809_Prometheus       |minor_planet|WP     |Asteroid (1809) Prometheus       
MPC (1810) Epimetheus       |Epimetheus       |1810_Epimetheus       |minor_planet|WP     |Asteroid (1810) Epimetheus       
MPC (1863) Antinous         |Antinous         |1863_Antinous         |minor_planet|WP     |Asteroid (1863) Antinous         
MPC (1864) Daedalus         |Daedalus         |1864_Daedalus         |minor_planet|WP     |Asteroid (1864) Daedalus         
MPC (1865) Cerberus         |Cerberus         |1865_Cerberus         |minor_planet|WP     |Asteroid (1865) Cerberus         
MPC (1866) Sisyphus         |Sisyphus         |1866_Sisyphus         |minor_planet|WP     |Asteroid (1866) Sisyphus         
MPC (1902) Shaposhnikov     |Shaposhnikov     |1902_Shaposhnikov     |minor_planet|WP     |Asteroid (1902) Shaposhnikov     
MPC (1981) Midas            |Midas            |1981_Midas            |minor_planet|WP     |Asteroid (1981) Midas            
MPC (2060) Chiron           |Chiron           |2060_Chiron           |minor_planet|WP     |Asteroid (2060) Chiron           
MPC (2062) Aten             |Aten             |2062_Aten             |minor_planet|WP     |Asteroid (2062) Aten             
MPC (2063) Bacchus          |Bacchus          |2063_Bacchus          |minor_planet|WP     |Asteroid (2063) Bacchus          
MPC (2100) Ra-Shalom        |Ra-Shalom        |2100_Ra-Shalom        |minor_planet|WP     |Asteroid (2100) Ra-Shalom        
MPC (2101) Adonis           |Adonis           |2101_Adonis           |minor_planet|WP     |Asteroid (2101) Adonis           
MPC (2102) Tantalus         |Tantalus         |2102_Tantalus         |minor_planet|WP     |Asteroid (2102) Tantalus         
MPC (2135) Aristaeus        |Aristaeus        |2135_Aristaeus        |minor_planet|WP     |Asteroid (2135) Aristaeus        
MPC (2201) Oljato           |Oljato           |2201_Oljato           |minor_planet|WP     |Asteroid (2201) Oljato           
MPC (2212) Hephaistos       |Hephaistos       |2212_Hephaistos       |minor_planet|WP     |Asteroid (2212) Hephaistos       
MPC (2329) Orthos           |Orthos           |2329_Orthos           |minor_planet|WP     |Asteroid (2329) Orthos           
MPC (2340) Hathor           |Hathor           |2340_Hathor           |minor_planet|WP     |Asteroid (2340) Hathor           
MPC (2675) Tolkien          |Tolkien          |2675_Tolkien          |minor_planet|WP     |Asteroid (2675) Tolkien          
MPC (2758) Cordelia         |Cordelia         |2758_Cordelia         |minor_planet|WP     |Asteroid (2758) Cordelia         
MPC (2938) Hopi             |Hopi             |2938_Hopi             |minor_planet|WP     |Asteroid (2938) Hopi             
MPC (3103) Eger             |Eger             |3103_Eger             |minor_planet|WP     |Asteroid (3103) Eger             
MPC (3200) Phaethon         |Phaethon         |3200_Phaethon         |minor_planet|WP     |Asteroid (3200) Phaethon         
MPC (3360) Syrinx           |Syrinx           |3360_Syrinx           |minor_planet|WP     |Asteroid (3360) Syrinx           
MPC (3361) Orpheus          |Orpheus          |3361_Orpheus          |minor_planet|WP     |Asteroid (3361) Orpheus          
MPC (3362) Khufu            |Khufu            |3362_Khufu            |minor_planet|WP     |Asteroid (3362) Khufu            
MPC (3554) Amun             |Amun             |3554_Amun             |minor_planet|WP     |Asteroid (3554) Amun             
MPC (3671) Dionysus         |Dionysus         |3671_Dionysus         |minor_planet|WP     |Asteroid (3671) Dionysus         
MPC (3752) Camillo          |Camillo          |3752_Camillo          |minor_planet|WP     |Asteroid (3752) Camillo          
MPC (3753) Cruithne         |Cruithne         |3753_Cruithne         |minor_planet|WP     |Asteroid (3753) Cruithne         
MPC (3838) Epona            |Epona            |3838_Epona            |minor_planet|WP     |Asteroid (3838) Epona            
MPC (4015) Wilson-Harrington|Wilson-Harrington|4015_Wilson-Harrington|minor_planet|WP     |Asteroid (4015) Wilson-Harrington
MPC (4034) Vishnu           |Vishnu           |4034_Vishnu           |minor_planet|WP     |Asteroid (4034) Vishnu           
MPC (4179) Toutatis         |Toutatis         |4179_Toutatis         |minor_planet|WP     |Asteroid (4179) Toutatis         
MPC (4183) Cuno             |Cuno             |4183_Cuno             |minor_planet|WP     |Asteroid (4183) Cuno             
MPC (4197) Morpheus         |Morpheus         |4197_Morpheus         |minor_planet|WP     |Asteroid (4197) Morpheus         
MPC (4257) Ubasti           |Ubasti           |4257_Ubasti           |minor_planet|WP     |Asteroid (4257) Ubasti           
MPC (4341) Poseidon         |Poseidon         |4341_Poseidon         |minor_planet|WP     |Asteroid (4341) Poseidon         
MPC (4450) Pan              |Pan              |4450_Pan              |minor_planet|WP     |Asteroid (4450) Pan              
MPC (4486) Mithra           |Mithra           |4486_Mithra           |minor_planet|WP     |Asteroid (4486) Mithra           
MPC (4524) Barklajdetolli   |Barklajdetolli   |4524_Barklajdetolli   |minor_planet|WP     |Asteroid (4524) Barklajdetolli   
MPC (4544) Xanthus          |Xanthus          |4544_Xanthus          |minor_planet|WP     |Asteroid (4544) Xanthus          
MPC (4581) Asclepius        |Asclepius        |4581_Asclepius        |minor_planet|WP     |Asteroid (4581) Asclepius        
MPC (4660) Nereus           |Nereus           |4660_Nereus           |minor_planet|WP     |Asteroid (4660) Nereus           
MPC (4769) Castalia         |Castalia         |4769_Castalia         |minor_planet|WP     |Asteroid (4769) Castalia         
MPC (5011) Ptah             |Ptah             |5011_Ptah             |minor_planet|WP     |Asteroid (5011) Ptah             
MPC (5143) Heracles         |Heracles         |5143_Heracles         |minor_planet|WP     |Asteroid (5143) Heracles         
MPC (5261) Eureka           |Eureka           |5261_Eureka           |minor_planet|WP     |Asteroid (5261) Eureka           
MPC (5381) Sekhmet          |Sekhmet          |5381_Sekhmet          |minor_planet|WP     |Asteroid (5381) Sekhmet          
MPC (5535) Annefrank        |Annefrank        |5535_Annefrank        |minor_planet|WP     |Asteroid (5535) Annefrank        
MPC (5731) Zeus             |Zeus             |5731_Zeus             |minor_planet|WP     |Asteroid (5731) Zeus             
MPC (5786) Talos            |Talos            |5786_Talos            |minor_planet|WP     |Asteroid (5786) Talos            
MPC (6063) Jason            |Jason            |6063_Jason            |minor_planet|WP     |Asteroid (6063) Jason            
MPC (6239) Minos            |Minos            |6239_Minos            |minor_planet|WP     |Asteroid (6239) Minos            
MPC (7092) Cadmus           |Cadmus           |7092_Cadmus           |minor_planet|WP     |Asteroid (7092) Cadmus           
MPC (9162) Kwiila           |Kwiila           |9162_Kwiila           |minor_planet|WP     |Asteroid (9162) Kwiila           
MPC (9969) Braille          |Braille          |9969_Braille          |minor_planet|WP     |Asteroid (9969) Braille          
MPC (10563) Izhdubar        |Izhdubar         |10563_Izhdubar        |minor_planet|WP     |Asteroid (10563) Izhdubar        
MPC (11066) Sigurd          |Sigurd           |11066_Sigurd          |minor_planet|WP     |Asteroid (11066) Sigurd          
MPC (11311) Peleus          |Peleus           |11311_Peleus          |minor_planet|WP     |Asteroid (11311) Peleus          
MPC (11500) Tomaiyowit      |Tomaiyowit       |11500_Tomaiyowit      |minor_planet|WP     |Asteroid (11500) Tomaiyowit      
MPC (11885) Summanus        |Summanus         |11885_Summanus        |minor_planet|WP     |Asteroid (11885) Summanus        
MPC (12711) Tukmit          |Tukmit           |12711_Tukmit          |minor_planet|WP     |Asteroid (12711) Tukmit          
MPC (12923) Zephyr          |Zephyr           |12923_Zephyr          |minor_planet|WP     |Asteroid (12923) Zephyr          
MPC (14827) Hypnos          |Hypnos           |14827_Hypnos          |minor_planet|WP     |Asteroid (14827) Hypnos          
MPC (20000) Varuna          |Varuna           |20000_Varuna          |minor_planet|WP     |Asteroid (20000) Varuna          
MPC (24761) Ahau            |Ahau             |24761_Ahau            |minor_planet|WP     |Asteroid (24761) Ahau            
MPC (25143) Itokawa         |Itokawa          |25143_Itokawa         |minor_planet|WP     |Asteroid (25143) Itokawa         
MPC (37655) Illapa          |Illapa           |37655_Illapa          |minor_planet|WP     |Asteroid (37655) Illapa          
MPC (38086) Beowulf         |Beowulf          |38086_Beowulf         |minor_planet|WP     |Asteroid (38086) Beowulf         
MPC (38628) Huya            |Huya             |38628_Huya            |minor_planet|WP     |Asteroid (38628) Huya            
MPC (50000) Quaoar          |Quaoar           |50000_Quaoar          |minor_planet|WP     |Asteroid (50000) Quaoar          
MPC (65803) Didymos         |Didymos          |65803_Didymos         |minor_planet|WP     |Asteroid (65803) Didymos         
MPC (69230) Hermes          |Hermes           |69230_Hermes          |minor_planet|WP     |Asteroid (69230) Hermes          
MPC (85585) Mjolnir         |Mjolnir          |85585_Mjolnir         |minor_planet|WP     |Asteroid (85585) Mjolnir         
MPC (90377) Sedna           |Sedna            |90377_Sedna           |minor_planet|WP     |Asteroid (90377) Sedna           
MPC (90482) Orcus           |Orcus            |90482_Orcus           |minor_planet|WP     |Asteroid (90482) Orcus           
MPC (99942) Apophis         |Apophis          |99942_Apophis         |minor_planet|WP     |Asteroid (99942) Apophis         
MPC (120347) Salacia        |Salacia          |120347_Salacia        |minor_planet|WP     |Asteroid (120347) Salacia        
MPC (134340) Pluto          |Pluto            |134340_Pluto          |minor_planet|WP     |Asteroid (134340) Pluto          
MPC (136108) Haumea         |Haumea           |136108_Haumea         |minor_planet|WP     |Asteroid (136108) Haumea         
MPC (136199) Eris           |Eris             |136199_Eris           |minor_planet|WP     |Asteroid (136199) Eris           
MPC (136472) Makemake       |Makemake         |136472_Makemake       |minor_planet|WP     |Asteroid (136472) Makemake       
MPC (136818) Selqet         |Selqet           |136818_Selqet         |minor_planet|WP     |Asteroid (136818) Selqet         
MPC (137052) Tjelvar        |Tjelvar          |137052_Tjelvar        |minor_planet|WP     |Asteroid (137052) Tjelvar        
MPC (162173) Ryugu          |Ryugu            |162173_Ryugu          |minor_planet|WP     |Asteroid (162173) Ryugu          
MPC (163693) Atira          |Atira            |163693_Atira          |minor_planet|WP     |Asteroid (163693) Atira          
MPC (174567) Varda          |Varda            |174567_Varda          |minor_planet|WP     |Asteroid (174567) Varda          
MPC (306367) Nut            |Nut              |306367_Nut            |minor_planet|WP     |Asteroid (306367) Nut            
MPC (326290) Akhenaten      |Akhenaten        |326290_Akhenaten      |minor_planet|WP     |Asteroid (326290) Akhenaten      
MPC (367943) Duende         |Duende           |367943_Duende         |minor_planet|WP     |Asteroid (367943) Duende         
MPC (385571) Otrera         |Otrera           |385571_Otrera         |minor_planet|WP     |Asteroid (385571) Otrera         
#
### comet ###
# id            |english|wikipedia_title|model |sources|notes|
# ------------- | ----- | ------------- | ---- | ----- | --- |
#
### star ###
# id            |english                        |wikipedia_title|model |sources                    |notes           |
# ------------- | ----------------------------- | ------------- | ---- | ------------------------- | -------------- |
HIP 677         |Alpheratz                      |               |star  |WK,1,2,5,6,11,12           |Star alf And    
HIP 677         |Sirrah                         |               |star  |23                         |Star alf And    
HIP 746         |Caph                           |               |star  |WK,1,2,6,11,12,23          |Star bet Cas    
HIP 1067        |Algenib                        |               |star  |WK,1,2,6,11,12,18,23       |Star gam Peg    
HIP 1415        |Pearce's Star                  |               |star  |22                         |Star AO Cas     
HIP 1547        |Citadelle                      |               |star  |36                         |                
HIP 1562        |Deneb Kaitos Shemali           |               |star  |2,10,11                    |Star iot Cet    
HIP 1562        |Schemali                       |               |star  |                           |Star iot Cet    
HIP 1562        |Deneb Kaitos                   |               |star  |                           |Star iot Cet    
HIP 2071        |Alrial I                       |               |star  |11                         |                
HIP 2081        |Ankaa                          |               |star  |WK,1,6,11,12               |Star alf Phe    
HIP 2081        |Nair al Zaurak                 |               |star  |                           |Star alf Phe    
HIP 2247        |Felixvarela                    |               |star  |36                         |                
HIP 2920        |Fulu                           |               |star  |12                         |Star zet Cas    
HIP 3179        |Shedar                         |               |star  |WK,1,2,5,6,10,11,12,23     |Star alf Cas    
